date,open,high,low,close,Volume BTC,Volume USD,SMA_24,SMA_50,SMA_200,EMA_24,EMA_50,EMA_200,RSI,Close_Above_EMA24,Close_Above_EMA50,Close_Above_EMA200,EMA24_Above_EMA50,EMA24_Above_EMA200,EMA50_Above_EMA200,isGreenCandle,price_diff,RSI_overbuy,RSI_oversell,volume_BTC_normalized,volume_USD_normalized,volume_BTC_standardized,volume_USD_standardized,precio_entrada,monto_operacion,BTC,precio_take_profit,precio_stop_loss,exitosa
2019-01-07 02:45:00,4025.76,4025.76,4025.76,4025.76,0.0,0.0,4028.800416666667,4030.6894,4042.8389,4029.0845315279294,4030.852391585326,4037.596175081952,28.562340966922164,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,-0.36638412924372704,-0.3331269263557908,4025.76,99.99999500000006,0.0248400289634752,4066.0176,3985.5024,False
2019-01-07 09:17:00,4003.09,4010.0,4001.86,4004.81,39.7528032,159202.423783392,4035.004166666667,4037.9048000000003,4034.764,4030.5095476273746,4035.3287509402935,4035.439860543415,28.641823221434976,False,False,False,False,False,False,False,1.7199999999998,False,True,0.04610463594266293,0.020623092027356297,2.1906165504127904,0.8703510552405233,4004.81,99.98999500050006,0.0249674753610034,4044.8581,3964.7619,False
2019-01-08 02:13:00,3964.36,3971.07,3961.74,3969.68,35.79502101,142094.77900297678,3995.054583333333,3999.2736,4003.8618,3992.3554420163723,3997.7971359949056,4004.0284163167607,26.114448308567347,False,False,False,False,False,False,False,5.319999999999709,False,True,0.0415144663867634,0.018406966642494974,1.936042006352399,0.7410271836503933,3969.68,99.979996001,0.0251859081842868,4009.3768,3929.9832,True
2019-01-08 16:27:00,3999.76,4005.42,3981.04,4001.32,85.24393861,341088.27643896523,4022.4479166666665,4043.4948,4050.30695,4026.230123872466,4036.832688052042,4044.8965570159303,24.856376867101304,False,False,False,False,False,False,False,1.5599999999999454,False,True,0.09886449355935628,0.044184596862820766,5.11672124739468,2.2453026020378215,4001.32,99.98999400060008,0.0249892520469745,4041.3332,3961.3068,False
2019-01-10 06:32:00,3962.01,3962.01,3909.8,3909.8,107.01810066,418419.369960468,4006.472916666666,4017.0836000000004,4019.9297,4006.603471468965,4014.3430446661177,4019.4298092093004,10.280511088265541,False,False,False,False,False,False,True,-52.210000000000036,False,True,0.1241178023441767,0.05420207159951141,6.517290331307765,2.8298808146944214,3909.8,99.97999500120004,0.0255716392145889,3948.898,3870.702,False
2019-01-10 06:34:00,3833.0,3896.09,3794.73,3850.0,291.83884523,1123579.5541355,3991.5812499999997,4009.7526000000003,4018.15375,3985.531578251332,4003.262456840965,4016.4869155342076,13.423656297352679,False,False,False,False,False,False,False,17.0,False,True,0.33846980917452135,0.14554856637433708,18.405427303749338,8.160482792888569,3850.0,99.96999700169992,0.0259662329874545,3888.5,3811.5,False
2019-01-10 06:48:00,3805.74,3805.74,3761.32,3761.32,77.48900725,291460.95274957,3879.5045833333334,3952.8221999999996,4004.4446000000003,3876.806084447042,3928.175943777831,3991.8997962963886,24.57860337117316,False,False,False,False,False,False,True,-44.41999999999962,False,True,0.08987045393617973,0.03775587021912148,4.617904480726772,1.8701488202901164,3761.32,99.96000000199976,0.0265757765896014,3798.9332,3723.7068,False
2019-01-10 16:10:00,3635.93,3717.84,3633.9,3680.01,176.55461585,649722.7518741585,3766.005416666667,3774.0434000000005,3776.43365,3763.3790421187364,3771.682027052336,3778.3571101053294,24.920882101773287,False,False,False,False,False,False,False,44.08000000000038,False,True,0.20476508906322752,0.08416512629480309,10.990054571535627,4.578400219026061,3680.01,99.95000400199956,0.02716025336942,3716.8101,3643.2099,False
2019-01-10 16:12:00,3623.01,3623.01,3591.24,3600.0,123.09635115,443146.86414,3752.236666666666,3767.054,3774.7599,3746.0135572492986,3762.397749693448,3775.8425266028357,17.170805659832553,False,False,False,False,False,False,True,-23.01000000000022,False,True,0.14276508821498524,0.05740527275657574,7.551484001217759,3.016806327999466,3600.0,99.94000900159936,0.0277611136115553,3636.0,3564.0,False
2019-01-10 16:14:00,3529.0,3600.0,3503.44,3581.42,355.88010606,1274556.1294454052,3733.820833333333,3757.7545999999998,3772.5493000000006,3717.905874855807,3747.1261041960665,3771.6541148981196,25.02786220871333,False,False,False,False,False,False,False,52.42000000000007,False,True,0.4127437918423969,0.16510608147113975,22.524722907747655,9.301778131265467,3581.42,99.9300150006992,0.0279023446009401,3617.2342,3545.6058,True
2019-01-10 17:11:00,3604.69,3604.95,3596.51,3602.38,109.2791171,393664.905858698,3615.411666666667,3610.6144,3725.15825,3615.224178671968,3626.580082040986,3701.5311585644763,28.05091090591513,False,False,False,False,False,False,True,-2.3099999999999454,False,True,0.12674009137627634,0.05099537675701777,6.662724617909082,2.6427514244206263,3602.38,99.94000800219928,0.0277427722789376,3638.4038,3566.3562,True
2019-01-11 00:03:00,3611.87,3617.0,3611.87,3615.61,32.45967389,117361.5215134229,3628.952083333333,3628.7914,3627.2698,3627.33638717537,3628.235504256788,3628.3582983791266,28.597743495280938,False,False,False,False,False,False,False,3.7400000000002365,False,True,0.037646186609451765,0.015203018905886581,1.7215040576743443,0.554058103064477,3615.61,99.95000200299953,0.0276440218947838,3651.7661,3579.4539,True
2019-01-11 02:31:00,3631.0,3631.0,3617.33,3619.41,36.81884312,133262.4889769592,3630.1054166666668,3631.4372,3632.77435,3630.72266242885,3631.8621419866586,3632.6005629778883,23.392317652136626,False,False,False,False,False,False,True,-11.590000000000146,False,True,0.0427018781376811,0.01726283123494182,2.0018968296700503,0.6742601940482302,3619.41,99.95999700319985,0.0276177600778026,3655.6041,3583.2159,True
2019-01-11 10:50:00,3616.73,3620.0,3605.73,3620.0,27.67548811,100185.2669582,3630.435416666667,3634.9186,3641.3884,3629.859974371044,3633.9814216831064,3637.5184725797512,28.89767237593294,False,False,False,False,False,False,False,3.269999999999982,False,True,0.03209756799860208,0.012978005806465336,1.4137731479944193,0.4242155813725392,3620.0,99.96999300290015,0.027616020166547,3656.2,3583.8,True
2019-01-11 22:09:00,3641.04,3643.74,3636.1,3643.74,42.80167583,155958.1782888042,3651.27125,3656.833,3655.2369,3650.4821401469994,3652.7912946704114,3653.960776985315,29.610389610388978,False,False,False,False,False,False,False,2.699999999999818,False,True,0.04964066740023066,0.020202832261178038,2.386727736531513,0.8458264410616481,3643.74,99.97999000220044,0.0274388375685972,3680.1774,3607.3026,False
2019-01-11 23:34:00,3598.0,3598.0,3569.85,3588.62,153.79636841,551916.7236034942,3622.665833333333,3625.0578000000005,3645.5506,3621.901212980061,3626.099504275474,3640.1778300038045,9.80987055016162,False,False,False,False,False,False,True,-9.38000000000011,False,True,0.17837045451040584,0.07149532721812257,9.526186630472512,3.8390433757453213,3588.62,99.96999200320022,0.0278575028850087,3624.5062,3552.7338,True
2019-01-12 01:53:00,3628.35,3632.91,3627.98,3628.98,10.4924744,38076.979748112,3631.5170833333327,3631.509,3631.16865,3631.402781959432,3632.317640007675,3635.0928777917325,28.66779089375936,False,False,False,False,False,False,False,0.6300000000001091,False,True,0.012168996231936435,0.0049324943603717575,0.3085183181911903,-0.045287045256430306,3628.98,99.97998900240054,0.027550438140304,3665.2698,3592.6902,False
2019-01-12 12:11:00,3598.38,3598.55,3557.09,3579.72,131.97185609,472422.29268249474,3609.3624999999997,3613.4376,3617.4947,3610.623388422261,3613.1902678023184,3617.6817245558364,25.080520935443374,False,False,False,False,False,False,True,-18.66000000000031,False,True,0.15305875032498217,0.06119761361812953,8.122378890056057,3.2381115871494472,3579.72,99.96999100350033,0.0279267627086756,3615.5172,3543.9228,True
2019-01-12 17:19:00,3620.78,3620.78,3614.0,3614.0,4.43572124,16030.69656136,3621.7175,3623.2147999999997,3624.8772999999997,3622.1289789383013,3623.1569173667626,3623.7816178698577,14.365522745412235,False,False,False,False,False,False,True,-6.7800000000002,False,True,0.005144475268434337,0.0020766174445771214,-0.08106733866713565,-0.21194415863927873,3614.0,99.97998800260066,0.0276646342010516,3650.14,3577.86,False
2019-01-13 16:08:00,3577.1,3577.1,3500.28,3514.07,179.35017554,630249.0713598479,3602.0325,3607.9322,3614.93505,3602.724077943954,3607.2621554149955,3613.2019806337626,19.557855728068375,False,False,False,False,False,False,True,-63.029999999999745,False,True,0.20800733241182826,0.08164250449160503,11.169872029725603,4.431190489659748,3514.07,99.9699900038004,0.0284484913515668,3549.2107,3478.9293,True
2019-01-14 09:02:00,3534.01,3534.01,3532.23,3532.23,0.06782946,239.5892534958,3535.944166666666,3536.8464000000004,3539.0653500000003,3535.7850613965666,3536.6560611193245,3536.769265514642,28.92976588628784,False,False,False,False,False,False,True,-1.7800000000002,False,True,7.866747267491861e-05,3.1036407023125564e-05,-0.3620211671037204,-0.33131577056835376,3532.23,99.97998700280075,0.0283050613926048,3567.5523,3496.9077,True
2019-01-14 21:24:00,3660.0,3660.0,3640.52,3646.56,35.69894211,130178.3343406416,3665.898333333333,3670.1045999999997,3676.5877499999997,3666.2208929922645,3669.5471280183247,3669.8413914357034,21.97287299630065,False,False,False,False,False,False,True,-13.440000000000055,False,True,0.04140303568629215,0.016863309648650425,1.929861968900332,0.6509457739003529,3646.56,99.98998500150108,0.0274203591882489,3683.0256,3610.0944,False
2019-01-15 20:38:00,3605.75,3605.95,3591.18,3594.75,31.68374912,113895.15714912,3623.8295833333336,3628.1076000000003,3630.7663000000002,3620.790927111512,3625.629090780659,3630.716262133135,27.94282797345599,False,False,False,False,False,False,True,-11.0,False,True,0.03674628204524372,0.014753985847303057,1.6715946172187761,0.5278543990661976,3594.75,99.97998600300092,0.0278127786363449,3630.6975,3558.8025,False
2019-01-15 20:45:00,3565.06,3567.48,3564.77,3564.99,5.85086949,20858.291223155094,3603.4812499999994,3618.4716000000003,3628.46595,3596.595795262797,3611.1863964980666,3626.3960781842165,29.447932172674868,False,False,False,False,False,False,True,-0.07000000000016371,False,True,0.006785740528217238,0.0027019843618323112,0.009958570093550952,-0.17545034314657523,3564.99,99.96998800440062,0.028042151031111,3600.6399,3529.3401,True
2019-01-16 06:47:00,3590.79,3590.79,3587.6,3588.15,5.74108277,20599.866141175506,3592.57375,3597.3686,3599.2904500000004,3593.484792525366,3596.1443188064122,3597.4236332385553,24.835427887491647,False,False,False,False,False,False,True,-2.6399999999998727,False,True,0.006658411727491581,0.002668507960398289,0.00289681104614724,-0.17740388687200123,3588.15,99.97998500320104,0.0278639368485712,3624.0315,3552.2685,True
2019-01-16 14:41:00,3619.51,3619.51,3619.51,3619.51,0.1801663,652.1137245130001,3624.5745833333335,3620.3147999999997,3627.8821999999996,3623.669684314242,3623.7137922995184,3624.6067007947563,29.648241206030775,False,False,False,False,False,False,False,0.0,False,True,0.00020895385990381154,8.447485304138084e-05,-0.3547953778987351,-0.3281973248440955,3619.51,99.98998300170138,0.0276252815993605,3655.7051,3583.3149000000003,False
2019-01-16 20:32:00,3582.07,3583.17,3577.01,3582.91,32.8722956,117778.476628196,3591.9708333333333,3592.4144,3602.7079,3590.0439089042807,3591.7732235319545,3600.194428414418,15.38830297219566,False,False,False,False,False,False,False,0.8399999999996908,False,True,0.038124738364050774,0.015257031297776684,1.7480449279521677,0.5572100418856228,3582.91,99.9799840034012,0.0279046875314761,3618.7391,3547.0809,True
2019-01-17 22:16:00,3618.14,3620.55,3618.14,3620.55,0.28197417,1020.9015811935002,3624.6200000000003,3625.8845999999994,3628.3066999999996,3624.1642585895097,3626.003043407594,3626.2784175074466,28.16608996539715,False,False,False,False,False,False,False,2.4100000000003092,False,True,0.00032702892391459195,0.00013224765527736568,-0.34824683863032996,-0.3254095025556676,3620.55,99.98998200180154,0.0276173459838426,3656.7555,3584.3445,False
2019-01-19 00:37:00,3604.04,3604.72,3604.04,3604.5,7.42670364,26769.55327038,3608.778333333333,3608.6904000000004,3610.84235,3608.2534145049253,3608.8161308413796,3609.0733433019745,26.532083633739376,False,False,False,False,False,False,False,0.4600000000000364,False,True,0.008613366605961756,0.003467729620608047,0.11132020168223729,-0.13076463077978107,3604.5,99.97998300360132,0.027737545569039,3640.545,3568.455,True
2019-01-19 18:28:00,3682.48,3694.96,3682.48,3692.82,41.30457143,152530.34746813262,3710.9300000000003,3711.4706,3711.2220500000003,3709.4195770586266,3710.9552923809624,3711.0436968631293,28.648648648648845,False,False,False,False,False,False,False,10.340000000000146,False,True,0.04790435076910165,0.019758790840269137,2.2904302012594155,0.8199140283026043,3692.82,99.98998100190173,0.0270768629399487,3729.7482,3655.8918,False
2019-01-20 11:29:00,3645.25,3657.84,3633.61,3643.52,105.20810563,383327.8370250176,3685.107083333333,3688.4874000000004,3690.055,3684.8176118821084,3687.7856829515704,3689.891630313698,2.15076216329129,False,False,False,False,False,False,True,-1.7300000000000182,False,True,0.1220186003961697,0.04965631220772322,6.40086688064945,2.5646091798496133,3643.52,99.97998200380152,0.0274404921624696,3679.9552,3607.0848,False
2019-01-20 11:31:00,3594.29,3606.68,3575.0,3577.98,73.99184513,264741.34203823743,3676.4037499999995,3684.2798,3689.05315,3674.393850697017,3682.378633128305,3688.464539294888,0.9080490170150597,False,False,False,False,False,False,True,-16.309999999999945,False,True,0.08581450382962041,0.034294610160765314,4.392958182657684,1.6681640614923152,3577.98,99.96998400560112,0.0279403417586462,3613.7598,3542.2002,False
2019-01-20 12:15:00,3512.86,3512.86,3470.0,3484.57,163.43598066,569504.1151284162,3580.0887500000003,3594.4809999999998,3667.0491,3582.2990161850566,3601.979686110867,3653.0431175690733,8.4399172857471,False,False,False,False,False,False,True,-28.289999999999964,False,True,0.18955031549225188,0.07377359902655373,10.146230830899498,3.9719938544563456,3484.57,99.95998700720055,0.0286864626072085,3519.4157,3449.7243000000003,True
2019-01-20 15:35:00,3520.46,3520.46,3520.46,3520.46,4.51838955,15906.809675193,3524.9529166666666,3525.1092000000003,3521.12535,3524.9244652386933,3525.3949681319723,3541.199694831419,25.35335689046103,False,False,False,False,False,False,False,0.0,False,True,0.0052403525910314315,0.0020605691295220636,-0.07574990422628457,-0.21288067164057178,3520.46,99.96998300590128,0.0283968524016467,3555.6646,3485.2554,True
2019-01-21 01:30:00,3535.96,3536.62,3535.96,3536.0,5.51142229,19488.38921744,3538.4029166666664,3540.4501999999998,3542.89535,3537.831824232747,3539.388819886016,3539.699304855353,27.478448275861226,False,False,False,False,False,False,False,0.03999999999996362,False,True,0.0063920553458410604,0.0025245271695300067,-0.011875530931744866,-0.1858060077253122,3536.0,99.97998000420188,0.0282748812229077,3571.36,3500.64,False
2019-01-21 22:25:00,3495.8,3501.75,3485.58,3501.75,23.69696324,82980.84102567,3519.8741666666665,3522.0398,3536.1769,3519.629114706646,3523.4999009558096,3533.332928534569,22.400803616273322,False,False,False,False,False,False,False,5.949999999999818,False,True,0.02748334142953889,0.010749343385049268,1.1578643823801151,0.294160100408408,3501.75,99.96998200620146,0.0285485777129153,3536.7675,3466.7325,True
2019-01-22 03:24:00,3533.44,3533.44,3530.75,3530.75,1.41720235,5003.7871972625,3534.709166666667,3538.2448,3539.5471999999995,3535.0780837683365,3536.6890289304083,3537.8684358114047,27.913279132792397,False,False,False,False,False,False,True,-2.6900000000000546,False,True,0.0016436475705903517,0.00064819090942268,-0.2752260955843343,-0.29530119749193684,3530.75,99.97997900440208,0.0283169238842744,3566.0575,3495.4425,False
2019-01-22 11:39:00,3430.0,3469.55,3404.0,3404.0,234.39050183,797865.2682293201,3507.7208333333333,3514.7756,3522.9130999999998,3509.501647871372,3514.881686371231,3521.431734785895,5.049133178876829,False,False,False,False,False,False,True,-26.0,False,True,0.2718421818185194,0.103355517215694,14.710204796297559,5.6982717155447435,3404.0,99.96998100650164,0.029368384549501,3438.04,3369.96,True
2019-01-22 21:28:00,3580.16,3580.64,3580.16,3580.64,1.59215681,5700.9403601584,3581.31625,3583.6588,3584.8329500000004,3581.765105358237,3582.900439878497,3583.3221665835763,29.12019826517796,False,False,False,False,False,False,False,0.4800000000000182,False,True,0.0018465568256751652,0.0007385001741555233,-0.26397258294830117,-0.2900311239502992,3580.64,99.97997800460232,0.027922376447954,3616.4464,3544.8336,False
2019-01-23 20:23:00,3537.2,3539.5,3536.8,3538.49,0.14282477,505.38402039729993,3544.289166666667,3548.2760000000003,3566.2513,3543.8999150014847,3549.2077512400165,3562.4322277715296,16.515151515151274,False,False,False,False,False,False,False,1.2899999999999636,False,True,0.00016564577826915525,6.546747790718066e-05,-0.3571972793975812,-0.32930651629955754,3538.49,99.96998000680183,0.0282521584084741,3573.8749,3503.1051,True
2019-01-24 15:16:00,3552.06,3552.06,3552.06,3552.06,0.580293,2061.23555358,3559.4045833333334,3561.9638,3563.0009999999997,3558.3368262932136,3560.747629953081,3560.8528588684926,15.052160953800865,False,False,False,False,False,False,False,0.0,False,True,0.0006730141109916922,0.00026701258373664025,-0.32905821821464215,-0.3175451811494982,3552.06,99.97997700480254,0.0281470405918826,3587.5806,3516.5394,True
2019-01-24 22:57:00,3565.67,3566.7,3564.18,3566.7,3.71190263,13239.243110421,3569.413333333334,3570.8938,3573.1967000000004,3568.5185800272016,3569.625225672491,3570.630774203619,21.392617449662822,False,False,False,False,False,False,False,1.0299999999997453,False,True,0.004305002556669086,0.0017150123883179096,-0.1276251793408227,-0.233045927601207,3566.7,99.98997500250302,0.0280343104277071,3602.367,3531.033,False
2019-01-25 12:02:00,3529.76,3531.15,3529.76,3531.15,1.15231005,4068.979633057501,3534.955416666666,3537.7262,3544.6202500000004,3534.9297085975277,3536.73413185136,3544.5957735290203,27.060653188180055,False,False,False,False,False,False,False,1.3899999999998727,False,True,0.0013364299136600691,0.0005270958785411237,-0.29226463718674833,-0.30236780046075273,3531.15,99.97997600500275,0.0283137153632677,3566.4615000000003,3495.8385,True
2019-01-25 18:17:00,3549.91,3549.91,3545.01,3545.01,42.10847749,149274.9737868249,3552.7829166666666,3555.4040000000005,3556.74075,3552.7939289339606,3554.249559809116,3554.449884200763,22.90279627163821,False,False,False,False,False,False,True,-4.899999999999636,False,True,0.04883670756522314,0.01933708952808066,2.3421394689419515,0.7953052914868105,3545.01,99.98997400260323,0.0282058369377246,3580.4601,3509.5599,True
2019-01-26 11:15:00,3584.96,3584.96,3584.96,3584.96,0.33408733,1197.6897145568,3590.8958333333335,3593.9685999999997,3603.5217,3590.273592729791,3592.899504160464,3596.197904680807,29.959183673469425,False,False,False,False,False,False,False,0.0,False,True,0.0003874688948402585,0.00015514880123388984,-0.3448947885907732,-0.324073086809889,3584.96,99.99997300000352,0.0278943064915657,3620.8096,3549.1104,False
2019-01-26 15:40:00,3551.5,3552.05,3541.15,3542.46,11.00811834,38995.8188947164,3566.6425,3573.1444,3578.9348499999996,3564.879650849213,3570.531665305669,3578.817947761145,28.55038664539113,False,False,False,False,False,False,True,-9.039999999999964,False,True,0.01276703144495357,0.005051520841429246,0.3416858384389388,-0.038341154262511244,3542.46,99.98997300270352,0.0282261403100397,3577.8846,3507.0354,False
2019-01-27 14:36:00,3500.0,3500.31,3456.0,3474.39,97.55466957,338942.9684073123,3518.95125,3524.4332,3532.5848499999997,3520.2707287220387,3524.149806544552,3531.7573336707715,11.629995509654748,False,False,False,False,False,False,True,-25.610000000000127,False,True,0.11314227332354834,0.04390669352496706,5.908578547958292,2.2290853176618697,3474.39,99.97997400540326,0.028776266914596,3509.1339,3439.6461,True
2019-01-27 21:37:00,3544.1,3544.34,3544.1,3544.34,0.50095126,1775.5415888684,3548.193333333333,3548.7095999999997,3548.6785999999997,3547.4405356269945,3548.36635072315,3548.4699484513008,21.341463414633893,False,False,False,False,False,False,False,0.24000000000023647,False,True,0.0005809948886150067,0.00023000376951202756,-0.3341616792733363,-0.319704861811604,3544.34,99.9899720028038,0.0282111682295727,3579.7834000000003,3508.8966,False
2019-01-28 01:52:00,3510.37,3510.37,3510.0,3510.0,0.54049145,1897.1249895,3519.0954166666666,3523.825,3531.83125,3518.495264038069,3522.0250050511886,3530.4838890540805,28.323699421964832,False,False,False,False,False,False,True,-0.36999999999989086,False,True,0.0006268529393261002,0.0002457536909054102,-0.3316183544115628,-0.31878576182486756,3510.0,99.9799730056035,0.0284843227936192,3545.1,3474.9,False
2019-01-28 03:51:00,3471.09,3472.93,3468.2,3469.0,6.81076208,23626.53365552,3479.5108333333333,3483.6072000000004,3508.0437,3478.6557494010945,3484.071942062287,3503.9554206924727,29.11249293386099,False,False,False,False,False,False,True,-2.0900000000001455,False,True,0.007899007891611872,0.0030605826612801223,0.07170128525954092,-0.15452403602197645,3469.0,99.96997500830294,0.028818095995475,3503.69,3434.31,False
2019-01-28 05:52:00,3434.96,3441.13,3420.53,3430.07,78.16631349,268115.9269126443,3441.285,3447.877,3473.43095,3441.909898328563,3448.031876998852,3471.602658419984,26.49743297204786,False,False,False,False,False,False,True,-4.889999999999873,False,True,0.09065598237953976,0.03473175409843366,4.66147052831598,1.693673965781852,3430.07,99.9599780108021,0.029142255992094,3464.3707000000004,3395.7693,False
2019-01-28 08:01:00,3432.59,3433.21,3428.05,3428.07,4.77803901,16379.4521890107,3436.9954166666666,3439.3488,3439.6197,3437.2259356585255,3437.6503024721983,3444.4451662987412,29.46226841391814,False,False,False,False,False,False,True,-4.519999999999982,False,True,0.005541489689861458,0.0021217952705999505,-0.059048595331105916,-0.2093077683830193,3428.07,99.94998201300103,0.0291563422021723,3462.3507000000004,3393.7893,False
2019-01-29 01:37:00,3421.85,3421.85,3418.85,3418.85,0.29769744,1017.782892744,3421.9420833333334,3426.8188,3430.92015,3422.3384484528383,3425.460469594706,3428.4283962024074,29.27400468384087,False,False,False,False,False,False,True,-3.0,False,True,0.00034526450935321056,0.0001318436601787345,-0.34723547820188033,-0.3254330780314125,3418.85,99.93998701479974,0.029232047915176,3453.0385,3384.6615,False
2019-01-29 05:50:00,3381.35,3386.71,3381.35,3385.12,11.70884839,39635.8568619568,3390.0525000000002,3395.3512,3408.6655,3390.149421610068,3394.3593329992177,3406.3055362571645,25.37117903930097,False,False,False,False,False,False,False,3.769999999999982,False,True,0.01357972643118624,0.005134431400111192,0.38675856463364766,-0.03350283847149349,3385.12,99.92999301609828,0.0295203694451299,3418.9712,3351.2688,False
2019-01-29 11:23:00,3379.02,3379.02,3379.02,3379.02,0.02991903,101.0970007506,3382.1008333333334,3381.9084,3380.33145,3381.0048077696065,3381.736829249823,3381.8121149412373,20.25316455696135,False,False,False,False,False,False,False,0.0,False,True,3.4699590340024383e-05,1.3096111859490625e-05,-0.36445966168706767,-0.332362691669425,3379.02,99.92000001679666,0.0295707039368801,3412.8102,3345.2298,True
2019-01-29 18:02:00,3396.23,3397.7,3396.23,3397.7,0.95587131,3247.763949987,3400.4558333333334,3400.2698,3402.8972000000003,3399.4939343041415,3400.6475630948325,3401.0161783649187,27.25030826140315,False,False,False,False,False,False,False,1.4699999999998,False,True,0.0011086035501412462,0.0004207155471127905,-0.3049000729612718,-0.3085757146949079,3397.7,99.92999201679834,0.0294110698463073,3431.677,3363.723,True
2019-01-30 19:36:00,3437.69,3437.69,3437.69,3437.69,0.18432421,633.6494934748999,3441.01,3442.8044,3441.9934999999996,3440.302309416563,3441.7972416782877,3441.8302475240234,22.88557213930453,False,False,False,False,False,False,False,0.0,False,True,0.00021377613434488436,8.208299538705765e-05,-0.3545279306286027,-0.32833690372093277,3437.69,99.939985016,0.0290718433064063,3472.0669000000003,3403.3131,False
