date,precio_entrada,monto_operacion,BTC,precio_take_profit,precio_stop_loss,exitosa
2018-01-01 04:12:00,13379.02,100.0,0.007474389006070698,13512.8102,13245.229800000001,True
2018-01-01 08:37:00,13499.96,100.01,0.007408170098281774,13634.9596,13364.960399999998,False
2018-01-01 11:06:00,13262.15,99.99999899999999,0.007540255463857669,13394.771499999999,13129.5285,False
2018-01-01 12:59:00,13250.35,99.9899990001,0.007546215684876248,13382.853500000001,13117.8465,False
2018-01-01 13:05:00,13082.22,99.9800000002,0.007642433776545571,13213.0422,12951.397799999999,True
2018-01-01 13:49:00,13005.47,99.98999800020003,0.007688303306239608,13135.5247,12875.415299999999,False
2018-01-01 14:11:00,12839.05,99.97999900040003,0.007787180437836136,12967.440499999999,12710.6595,True
2018-01-01 16:57:00,13081.38,99.98999700030006,0.007643688739284392,13212.1938,12950.5662,True
2018-01-01 18:01:00,13059.16,99.99999600000008,0.007657460051029322,13189.7516,12928.5684,True
2018-01-02 02:30:00,13510.0,100.0099959996001,0.007402664396713552,13645.1,13374.9,False
2018-01-02 03:15:00,13359.91,99.99999500000013,0.007485079989311315,13493.5091,13226.3109,False
2018-01-02 04:26:00,12999.01,99.98999500050013,0.007692123861778715,13129.000100000001,12869.0199,True
2018-01-02 23:15:00,14699.0,99.99999400000019,0.006803183481869528,14845.99,14552.01,True
2018-01-03 00:01:00,14653.0,100.0099939994002,0.006825223094205978,14799.53,14506.47,True
2018-01-03 01:43:00,14757.11,100.01999499880014,0.00677774950507248,14904.681100000002,14609.5389,True
2018-01-03 09:03:00,15049.03,100.02999699830002,0.006646939835876466,15199.5203,14898.539700000001,False
2018-01-03 09:15:00,14895.0,100.01999399860017,0.006715004632333009,15043.95,14746.05,False
2018-01-03 10:16:00,14692.29,100.00999199920032,0.006806971003104371,14839.2129,14545.367100000001,True
2018-01-03 12:37:00,14770.73,100.01999299840023,0.006771499648182603,14918.4373,14623.0227,False
2018-01-03 12:58:00,14610.0,100.00999099910038,0.006845310814449034,14756.1,14463.9,True
2018-01-03 17:59:00,14921.06,100.01999199820028,0.006703276576744567,15070.2706,14771.8494,False
2018-01-03 19:54:00,14770.01,100.00998999900045,0.006771152490688933,14917.7101,14622.3099,True
2018-01-04 04:00:00,15031.04,100.01999099800037,0.006654229580787515,15181.350400000001,14880.7296,False
2018-01-04 04:06:00,14924.07,100.00998899890055,0.006701254349443587,15073.3107,14774.8293,True
2018-01-04 06:58:00,14899.9,100.01998999780047,0.0067127960588863325,15048.899,14750.901,False
2018-01-04 08:21:00,14765.73,100.00998799880068,0.006773115044010738,14913.3873,14618.072699999999,False
2018-01-04 08:27:00,14599.9,99.9999870000008,0.00684936109151438,14745.899,14453.901,False
2018-01-04 08:31:00,14471.3,99.9899870013008,0.006909537291141833,14616.012999999999,14326.587,False
2018-01-04 09:01:00,14233.0,99.97998800260066,0.007024519637644957,14375.33,14090.67,True
2018-01-04 11:02:00,14478.98,99.98998600140092,0.00690587223695322,14623.7698,14334.1902,False
2018-01-04 12:40:00,14329.98,99.97998700280077,0.006976980219288566,14473.2798,14186.680199999999,True
2018-01-04 16:10:00,14464.85,99.98998500150107,0.006912618174505858,14609.4985,14320.201500000001,True
2018-01-04 22:24:00,14846.0,99.99998400000122,0.006735820018860381,14994.460000000001,14697.539999999999,True
2018-01-05 03:33:00,14915.39,100.00998399840122,0.006705153804117843,15064.543899999999,14766.2361,True
2018-01-05 07:18:00,14830.0,100.01998499680107,0.006744435940445116,14978.3,14681.7,True
2018-01-06 02:42:00,16662.87,100.02998699530076,0.006003166741101669,16829.4987,16496.241299999998,False
2018-01-06 04:12:00,16475.0,100.01998399660123,0.006071015720582776,16639.75,16310.25,True
2018-01-06 05:15:00,16499.98,100.02998599500089,0.006062430742037317,16664.9798,16334.9802,True
2018-01-06 06:18:00,16530.0,100.03998899360039,0.006052025952425916,16695.3,16364.7,False
2018-01-06 07:20:00,16334.0,100.02998499470102,0.00612403483498843,16497.34,16170.66,True
2018-01-06 09:00:00,16381.96,100.0399879932005,0.006106716656199899,16545.779599999998,16218.140399999998,True
2018-01-06 12:18:00,16479.22,100.04999199199982,0.0060712820140758975,16644.0122,16314.427800000001,False
2018-01-06 12:54:00,16281.91,100.0399869928006,0.0061442414921099925,16444.7291,16119.0909,True
2018-01-07 01:11:00,16901.18,100.0499909914999,0.005919704481669321,17070.1918,16732.1682,False
2018-01-07 03:24:00,16731.3,100.03998599240074,0.005979211776275648,16898.613,16563.986999999997,False
2018-01-07 06:21:00,16583.15,100.0299819938015,0.006032025398901987,16748.9815,16417.3185,False
2018-01-07 06:57:00,16405.03,100.01997899560213,0.006096909240373358,16569.080299999998,16240.979699999998,True
2018-01-07 09:58:00,16629.81,100.02998099350168,0.006015100653194575,16796.1081,16463.5119,True
2018-01-07 11:53:00,16678.23,100.03998399160105,0.005998237462344689,16845.0123,16511.4477,False
2018-01-07 12:22:00,16450.0,100.02997999320189,0.006080849847611057,16614.5,16285.5,False
2018-01-07 16:19:00,16240.89,100.01997699520257,0.00615852807298138,16403.298899999998,16078.481099999999,False
2018-01-07 16:58:00,16076.0,100.00997499750304,0.006221073338983767,16236.76,15915.24,False
2018-01-07 17:43:00,15874.69,99.99997400000328,0.006299333971246259,16033.4369,15715.9431,True
2018-01-07 20:15:00,16051.46,100.00997399740326,0.006230584258217213,16211.9746,15890.945399999999,True
2018-01-07 23:53:00,16155.01,100.01997499480302,0.006191266671750932,16316.5601,15993.4599,False
2018-01-08 01:00:00,15954.16,100.00997299730354,0.006268582802059371,16113.7016,15794.6184,False
2018-01-08 01:09:00,15730.11,99.99997200000381,0.0063572328483401455,15887.411100000001,15572.8089,True
2018-01-08 02:42:00,15911.19,100.00997199720382,0.006285511768585745,16070.3019,15752.0781,False
2018-01-08 03:15:00,15740.0,99.99997100000408,0.006353238310038378,15897.4,15582.6,False
2018-01-08 03:55:00,15552.44,99.98997100290408,0.00642921438712537,15707.9644,15396.9156,True
2018-01-08 05:03:00,15571.13,99.99997000000437,0.00642213956212583,15726.8413,15415.418699999998,True
2018-01-08 08:10:00,15756.65,100.00996999700436,0.006347159453120071,15914.2165,15599.083499999999,False
2018-01-08 08:45:00,15520.0,99.99996900000464,0.0064432969716497835,15675.2,15364.8,False
2018-01-08 09:17:00,15385.83,99.98996900310465,0.006498834902186275,15539.6883,15231.9717,False
2018-01-08 10:00:00,15156.0,99.97997000620433,0.006596725389694136,15307.56,15004.44,True
2018-01-08 12:20:00,15347.24,99.98996800320494,0.0065151758885118715,15500.7124,15193.7676,False
2018-01-08 13:18:00,15043.75,99.97996900640463,0.006645947254268691,15194.1875,14893.3125,False
2018-01-08 13:25:00,14921.1,99.969971009504,0.006699906240793507,15070.311,14771.889000000001,False
2018-01-08 13:37:00,14751.0,99.95997401240304,0.006776487967758324,14898.51,14603.49,False
2018-01-08 14:10:00,14579.98,99.9499780150018,0.006855289102934422,14725.7798,14434.180199999999,False
2018-01-08 14:49:00,14333.33,99.9399830172003,0.006972558576213644,14476.6633,14189.9967,False
2018-01-08 15:04:00,14050.5,99.92998901889858,0.007112201631180284,14191.005000000001,13909.994999999999,False
2018-01-08 15:08:00,14091.16,99.91999601999669,0.00709097022672347,14232.0716,13950.2484,True
2018-01-08 22:12:00,14790.43,99.9299880195987,0.006756395048663135,14938.3343,14642.5257,False
2018-01-08 23:02:00,14614.43,99.91999502079672,0.006837077807399722,14760.5743,14468.2857,True
2018-01-09 05:41:00,15047.66,99.9299870202988,0.006640898785611769,15198.1366,14897.1834,False
2018-01-09 06:39:00,14816.89,99.91999402159676,0.0067436549789866,14965.0589,14668.721099999999,False
2018-01-09 10:24:00,14664.99,99.9100020221946,0.0068128244221233435,14811.6399,14518.3401,False
2018-01-09 10:43:00,14500.0,99.9000110219924,0.0068896559325512,14645.0,14355.0,True
2018-01-09 11:15:00,14570.78,99.9100010230946,0.00685687389577597,14716.4878,14425.0722,True
2018-01-09 12:35:00,14690.99,99.9199920231969,0.006801447147074288,14837.8999,14544.0801,False
2018-01-09 13:16:00,14401.72,99.91000002399458,0.006937365816304899,14545.7372,14257.7028,False
2018-01-09 13:50:00,14199.9,99.9000090239922,0.00703526144719274,14341.899,14057.901,True
2018-01-09 19:44:00,14720.32,99.90999902489459,0.006787216516006078,14867.5232,14573.1168,False
2018-01-09 22:00:00,14510.01,99.90000802499209,0.006884902768846616,14655.1101,14364.9099,False
2018-01-09 23:07:00,14297.88,99.8900180241896,0.006986351684598669,14440.8588,14154.901199999998,True
2018-01-10 00:16:00,14240.0,99.90000702599202,0.007015449931600563,14382.4,14097.6,False
2018-01-10 00:20:00,14099.38,99.89001702528942,0.007084709896838686,14240.3738,13958.386199999999,False
2018-01-10 00:23:00,13918.0,99.88002802358689,0.007176320450034982,14057.18,13778.82,True
2018-01-10 03:54:00,14070.55,99.89001602638926,0.007099226115993281,14211.2555,13929.8445,True
2018-01-10 07:12:00,14158.91,99.90000502799191,0.007055628224770968,14300.499099999999,14017.3209,False
2018-01-10 07:23:00,14047.34,99.8900150274891,0.007110955883995767,14187.813400000001,13906.8666,True
2018-01-10 07:53:00,14128.71,99.90000402899184,0.007070709500654472,14269.997099999999,13987.4229,False
2018-01-10 08:03:00,13902.0,99.89001402858894,0.007185298088662706,14041.02,13762.98,False
2018-01-10 08:16:00,13700.0,99.88002502718608,0.007290512775707013,13837.0,13563.0,False
2018-01-10 08:23:00,13555.0,99.87003702468337,0.007367763705251448,13690.55,13419.45,False
2018-01-10 08:57:00,13469.81,99.86005002098089,0.007413619792779623,13604.5081,13335.1119,True
2018-01-10 14:17:00,13803.2,99.870036025983,0.007235281385909282,13941.232,13665.168000000001,False
2018-01-10 19:43:00,14294.25,99.8600490223804,0.006986029279072382,14437.192500000001,14151.307499999999,True
2018-01-10 22:48:00,14367.89,99.87003502728263,0.006950918682373169,14511.5689,14224.211099999999,True
2018-01-11 01:40:00,14444.99,99.88002203078536,0.0069145096002686994,14589.4399,14300.5401,False
2018-01-11 02:56:00,14200.0,99.87003402858227,0.007033100987928329,14342.0,14058.0,False
2018-01-11 03:07:00,13866.01,99.8600470251794,0.007201786745082356,14004.670100000001,13727.3499,False
2018-01-11 03:45:00,13529.0,99.85006102047689,0.007380446523799016,13664.29,13393.71,False
2018-01-11 03:53:00,13222.0,99.84007601437483,0.007551057027255698,13354.22,13089.78,False
2018-01-11 04:18:00,12900.0,99.8300920067734,0.007738766822230496,13029.0,12771.0,True
2018-01-11 05:50:00,13163.66,99.84007501597408,0.007584522466849955,13295.2966,13032.0234,True
2018-01-11 07:02:00,13256.54,99.85005902347567,0.007532135762685864,13389.1054,13123.974600000001,True
2018-01-11 09:49:00,13483.01,99.860044029378,0.007406361341375405,13617.8401,13348.179900000001,False
2018-01-11 10:54:00,13333.53,99.85005802497508,0.007488643894375689,13466.865300000001,13200.1947,False
2018-01-11 11:40:00,13193.0,99.84007301917258,0.007567655045794935,13324.93,13061.07,True
2018-01-11 17:49:00,13685.57,99.8500570264745,0.007296010106007606,13822.4257,13548.7143,True
2018-01-11 19:39:00,13580.32,99.86004203217713,0.007353290793749863,13716.1232,13444.5168,False
2018-01-11 19:43:00,13286.77,99.85005602797393,0.007514998455454104,13419.637700000001,13153.9023,True
2018-01-11 21:16:00,13345.35,99.86004103357674,0.007482759240752527,13478.8035,13211.8965,True
2018-01-11 22:49:00,13194.4,99.87002703768009,0.007569122282004494,13326.344,13062.456,False
2018-01-11 22:54:00,13000.0,99.86004003497632,0.007681541541152025,13130.0,12870.0,True
2018-01-12 00:09:00,13035.82,99.87002603897982,0.007661200142298668,13166.1782,12905.4618,False
2018-01-12 00:33:00,12824.93,99.86003903637591,0.007786400318471594,12953.1793,12696.6807,True
2018-01-12 09:08:00,13500.0,99.87002504027956,0.0073977796326133004,13635.0,13365.0,False
2018-01-12 09:12:00,13364.99,99.86003803777552,0.007471763019484154,13498.6399,13231.3401,True
2018-01-12 15:22:00,13875.0,99.8700240415793,0.007197839570564274,14013.75,13736.25,False
2018-01-12 15:50:00,13717.83,99.86003703917514,0.0072795797177232216,13855.0083,13580.6517,False
2018-01-12 16:21:00,13473.0,99.85005103547121,0.007411122321344259,13607.73,13338.27,True
2018-01-12 17:05:00,13581.92,99.86003604057474,0.0073524241079740375,13717.7392,13446.1008,True
2018-01-12 22:13:00,13666.03,99.87002204417881,0.0073079030299347215,13802.6903,13529.369700000001,True
2018-01-13 09:18:00,14168.29,99.88000904638322,0.0070495457847336,14309.9729,14026.607100000001,True
2018-01-13 15:07:00,14160.62,99.88999704728788,0.007054069457925421,14302.226200000001,14019.0138,True
2018-01-13 15:47:00,14263.1,99.8999860469926,0.007004086492206645,14405.731,14120.469000000001,False
2018-01-13 19:33:00,14008.5,99.88999604838791,0.00713067038215283,14148.585000000001,13868.414999999999,True
2018-01-13 21:10:00,14100.01,99.89998504799274,0.0070851002976588485,14241.0101,13959.009900000001,True
2018-01-14 04:20:00,14139.12,99.90997504649755,0.0070662088621143,14280.5112,13997.7288,False
2018-01-14 04:36:00,13940.45,99.8999840489929,0.0071661950689535054,14079.854500000001,13801.0455,False
2018-01-14 05:14:00,13651.0,99.88999405058802,0.007317412207939932,13787.51,13514.49,True
2018-01-14 07:18:00,13700.15,99.89998304999308,0.007291889727484231,13837.1515,13563.1485,False
2018-01-14 09:08:00,13107.0,99.8899930516881,0.00762111795618281,13238.07,12975.93,True
2018-01-14 11:00:00,13539.99,99.89998205099326,0.0073781429713754045,13675.3899,13404.5901,False
2018-01-14 12:11:00,13360.0,99.88999205278817,0.007476795812334444,13493.6,13226.4,True
2018-01-14 15:18:00,13352.04,99.89998105199345,0.00748200133103207,13485.5604,13218.519600000001,False
2018-01-14 15:32:00,13192.4,99.88999105388827,0.007571783076156595,13324.324,13060.475999999999,True
2018-01-14 20:26:00,13361.95,99.89998005299366,0.007476452168507864,13495.569500000001,13228.3305,True
2018-01-15 03:04:00,13474.62,99.90997005099896,0.007414678117156473,13609.3662,13339.873800000001,True
2018-01-15 08:11:00,13620.1,99.91996104800407,0.007336213467449142,13756.301000000001,13483.899,True
2018-01-15 18:00:00,13920.11,99.92995304410886,0.00717881920790201,14059.3111,13780.9089,False
2018-01-15 20:55:00,13756.91,99.91996004880444,0.0072632560690448975,13894.4791,13619.3409,True
2018-01-15 22:46:00,13788.72,99.92995204480933,0.007247224691255557,13926.607199999999,13650.8328,False
2018-01-15 23:21:00,13549.99,99.91995904960484,0.00737417216172151,13685.4899,13414.490099999999,False
2018-01-16 00:16:00,13354.39,99.90996705369987,0.007481432476788522,13487.9339,13220.846099999999,False
2018-01-16 00:36:00,13119.0,99.89997605699452,0.0076149078479300645,13250.19,12987.81,True
2018-01-16 01:00:00,13205.54,99.9099660546002,0.0075657614951452345,13337.5954,13073.484600000002,True
2018-01-16 01:27:00,13177.07,99.91995705120567,0.00758286607350539,13308.8407,13045.299299999999,False
2018-01-16 01:32:00,12946.26,99.90996505550055,0.007717283992095056,13075.722600000001,12816.7974,False
2018-01-16 01:40:00,12742.44,99.899974058995,0.007839940706724537,12869.8644,12615.0156,True
2018-01-16 03:27:00,12936.92,99.9099640564009,0.0077228555217471314,13066.289200000001,12807.550799999999,True
